UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
1200679,03,3,1,1,1,1,2,1,3,1,,133,01040,093,U,1,4
1200679,01,3,1,1,1,1,1,1,3,1,,133,01040,093,U,1,4
1200679,02,3,1,1,1,1,1,1,4,1,,133,01040,093,U,1,4
1200713,04,3,1,1,1,1,1,1,2,1,,498,01041,092,U,1,3
1200713,05,3,1,1,1,1,1,1,4,1,,498,01041,092,U,1,3
1200713,01,1,1,1,1,1,2,2,1,1,,498,01041,092,U,1,3
1200713,02,2,1,1,1,1,1,1,4,1,,498,01041,092,U,1,3
1200735,04,3,1,1,1,2,1,1,4,1,,114,01042,093,U,1,4
1200735,01,3,1,1,1,1,1,1,2,1,,114,01042,093,U,1,4
1200735,05,3,1,1,1,1,2,2,1,1,,114,01042,093,U,1,4
1200863,04,3,1,1,1,1,1,1,2,1,,448,01043,092,U,1,3
1200863,05,3,1,1,1,1,1,1,2,1,,448,01043,092,U,1,3
1200891,04,2,1,1,1,1,2,2,4,1,,131,01045,093,U,1,4
1200891,05,3,1,1,1,1,1,1,2,1,,131,01045,093,U,1,4
1200891,02,3,1,1,1,1,1,1,4,1,,131,01045,093,U,1,4
1200891,01,3,1,1,1,1,1,1,4,1,,131,01045,093,U,1,4
1200894,05,2,1,1,1,1,1,2,2,1,,528,01046,092,U,1,3
1200894,01,2,1,1,1,1,1,2,4,1,,528,01046,092,U,1,3
1200977,02,2,2,2,1,2,2,2,4,1,,1318,01047,090,U,1,1
1200977,03,2,1,1,1,1,2,2,2,1,,1318,01047,090,U,1,1
1200977,04,2,2,1,1,1,2,2,2,1,,1318,01047,090,U,1,1
1200977,05,2,1,1,1,1,1,2,3,1,,1318,01047,090,U,1,1
1200977,01,2,1,1,1,1,2,2,4,1,,1318,01047,090,U,1,1
1201048,03,3,1,1,1,1,1,2,4,1,,464,01048,092,U,1,3
1201048,01,2,1,1,1,1,1,1,6,1,,464,01048,092,U,1,3
1201048,02,3,1,1,1,1,1,1,6,1,,464,01048,092,U,1,3
1201063,03,2,1,1,1,1,2,2,2,1,,2460,01049,091,U,1,2
1201063,05,2,1,1,1,1,2,2,3,1,,2460,01049,091,U,1,2
1201063,04,2,1,1,1,1,2,2,2,1,,2460,01049,091,U,1,2
1201063,02,3,1,1,1,1,1,2,4,1,,2460,01049,091,U,1,2
1201117,05,3,1,1,1,1,1,1,5,1,,157,01050,093,U,1,4
1201117,01,3,1,1,1,1,1,2,4,1,,157,01050,093,U,1,4
1201117,04,3,1,1,1,1,1,2,8,1,,157,01050,093,U,1,4
1201117,03,3,1,1,1,1,1,2,1,1,,157,01050,093,U,1,4
1201131,03,2,1,1,1,1,2,1,4,1,,2846,01051,091,U,1,2
1201131,02,3,1,1,1,1,1,1,2,1,,2846,01051,091,U,1,2
1201131,04,2,1,1,1,1,1,1,1,1,,2846,01051,091,U,1,2
1201131,01,2,2,2,1,1,1,1,4,1,,2846,01051,091,U,1,2
1201131,05,3,1,1,1,1,1,1,3,1,,2846,01051,091,U,1,2
1201163,05,3,5,1,1,1,2,2,3,1,,1438,01052,090,U,1,1
1201163,03,2,2,1,1,1,1,2,5,2,2,1438,01052,090,U,1,1
1201163,02,2,1,1,1,1,1,2,3,1,,1438,01052,090,U,1,1
1201163,04,2,2,1,1,1,1,2,4,1,,1438,01052,090,U,1,1
1201296,01,3,1,1,1,1,1,1,4,1,,1904,01053,091,U,1,2
1201296,05,3,1,1,1,1,2,2,5,1,,1904,01053,091,U,1,2
1201296,03,3,1,1,1,1,1,2,3,1,,1904,01053,091,U,1,2
1201296,02,3,1,1,1,1,1,2,1,1,,1904,01053,091,U,1,2
1201351,05,2,2,1,1,1,1,1,10,2,3,2574,01054,091,U,1,2
1201351,04,2,2,1,1,2,2,2,1,1,,2574,01054,091,U,1,2
1201351,03,1,2,2,1,1,1,2,3,1,,2574,01054,091,U,1,2
1201351,01,1,2,1,1,2,2,2,1,1,,2574,01054,091,U,1,2
1201351,02,2,1,1,1,1,2,2,4,1,,2574,01054,091,U,1,2
1201404,03,3,1,1,1,1,1,2,2,1,,2177,01055,091,U,1,2
1201404,04,2,1,1,1,1,2,2,1,1,,2177,01055,091,U,1,2
1201404,05,3,1,1,1,1,1,1,5,1,,2177,01055,091,U,1,2
1201404,02,2,2,1,1,2,2,2,1,1,,2177,01055,091,U,1,2
1201404,01,3,1,1,1,1,2,2,4,1,,2177,01055,091,U,1,2
1201440,04,3,1,1,1,1,1,2,3,1,,429,01056,092,U,1,3
1201440,01,3,1,1,1,1,1,2,3,1,,429,01056,092,U,1,3
1201440,05,2,1,2,1,1,2,2,1,1,,429,01056,092,U,1,3
1201450,04,2,1,1,1,1,1,2,3,1,,1274,01057,090,U,1,1
1201450,05,1,2,2,1,1,2,2,5,1,,1274,01057,090,U,1,1
1201450,03,2,2,5,1,1,1,2,4,1,,1274,01057,090,U,1,1
1201450,01,2,4,5,1,1,2,2,4,1,,1274,01057,090,U,1,1
1201450,02,2,1,1,1,1,2,2,2,1,,1274,01057,090,U,1,1
1201457,01,3,2,2,1,1,1,1,3,1,,1450,01058,090,U,1,1
1201457,03,3,1,2,1,1,1,1,4,1,,1450,01058,090,U,1,1
1201457,05,2,1,2,1,1,2,2,2,1,,1450,01058,090,U,1,1
1201457,02,2,2,2,1,1,2,2,1,1,,1450,01058,090,U,1,1
1201473,02,2,1,1,1,1,1,2,2,1,,529,01059,092,U,1,3
1201473,01,2,1,1,1,1,2,2,2,1,,529,01059,092,U,1,3
1201473,05,3,1,1,1,1,1,2,6,1,,529,01059,092,U,1,3
1201473,03,2,1,1,1,1,1,2,6,1,,529,01059,092,U,1,3
1201473,04,3,1,1,1,1,1,1,3,1,,529,01059,092,U,1,3
1201500,03,3,1,1,1,1,1,2,3,1,,581,01060,092,U,1,3
1201500,04,3,1,1,1,1,2,1,4,1,,581,01060,092,U,1,3
1201500,02,2,1,1,1,1,2,2,1,1,,581,01060,092,U,1,3
1201500,05,3,1,1,1,1,2,1,2,1,,581,01060,092,U,1,3
1201500,01,3,1,1,1,1,1,1,3,1,,581,01060,092,U,1,3
1201533,03,3,1,1,1,1,1,1,3,1,,176,01061,093,U,1,4
1201533,04,2,1,1,1,1,1,1,5,1,,176,01061,093,U,1,4
1201534,04,3,1,1,1,1,1,1,3,1,,115,01062,093,U,1,4
1201534,02,2,1,1,1,1,1,1,5,1,,115,01062,093,U,1,4
1201534,05,3,1,1,1,1,1,1,2,1,,115,01062,093,U,1,4
1201534,01,3,1,1,1,1,2,1,5,1,,115,01062,093,U,1,4
1201534,03,2,1,2,1,1,1,1,7,1,,115,01062,093,U,1,4
1201614,01,2,1,1,1,1,1,1,3,1,,396,01063,092,U,1,3
1201614,05,3,1,1,1,1,1,1,3,1,,396,01063,092,U,1,3
1201614,03,3,1,1,1,1,1,1,2,1,,396,01063,092,U,1,3
1201614,04,3,1,1,1,1,1,1,2,1,,396,01063,092,U,1,3
1201620,02,3,1,1,1,1,1,2,4,1,,560,01064,092,U,1,3
1201620,04,2,1,1,1,1,1,1,4,1,,560,01064,092,U,1,3
1201620,03,3,1,1,1,1,2,2,2,1,,560,01064,092,U,1,3
1201620,05,3,1,1,1,1,1,1,4,1,,560,01064,092,U,1,3
1201620,01,3,1,1,1,1,1,1,4,1,,560,01064,092,U,1,3
1201623,04,2,1,1,1,1,1,1,6,1,,423,01065,092,U,1,3
1201623,01,2,1,1,1,1,2,2,5,1,,423,01065,092,U,1,3
1201623,02,3,1,1,1,1,1,2,6,1,,423,01065,092,U,1,3
1201623,03,3,1,1,1,1,1,2,3,1,,423,01065,092,U,1,3
1201635,05,3,1,1,1,1,1,2,4,1,,447,01066,092,U,1,3
1201635,03,3,1,1,1,1,1,1,2,1,,447,01066,092,U,1,3
1201635,01,3,1,1,1,1,1,2,5,1,,447,01066,092,U,1,3
1201635,02,3,1,1,1,1,2,2,4,1,,447,01066,092,U,1,3
1201652,04,2,1,1,1,1,1,2,2,1,,2768,01067,091,U,1,2
1201652,05,3,1,1,1,1,1,2,2,1,,2768,01067,091,U,1,2
1201687,05,2,6,1,1,1,1,2,5,1,,2147,01068,091,U,1,2
1201687,04,3,1,1,1,1,1,1,5,1,,2147,01068,091,U,1,2
1201687,02,2,1,1,1,1,1,1,3,1,,2147,01068,091,U,1,2
1201698,05,2,1,1,1,1,1,1,2,1,,308,01069,092,U,1,3
1201698,03,2,1,1,1,1,1,1,4,1,,308,01069,092,U,1,3
1201698,04,2,1,1,1,1,2,1,4,1,,308,01069,092,U,1,3
1201698,02,3,1,1,1,1,1,2,2,1,,308,01069,092,U,1,3
1201698,01,3,1,1,1,1,1,2,3,1,,308,01069,092,U,1,3
1201700,02,3,1,1,1,1,1,2,3,1,,111,01070,093,U,1,4
1201700,01,2,1,1,1,1,1,2,2,1,,111,01070,093,U,1,4
1201700,04,3,1,1,1,1,1,1,4,1,,111,01070,093,U,1,4
1201700,05,2,1,1,1,1,1,2,5,1,,111,01070,093,U,1,4
1201774,01,3,1,1,1,1,1,2,2,1,,120,01071,093,U,1,4
1201774,03,3,1,1,1,1,2,2,4,1,,120,01071,093,U,1,4
1201774,02,3,1,1,1,1,1,1,4,1,,120,01071,093,U,1,4
1201775,04,3,1,1,1,1,2,2,2,1,,129,01072,093,U,1,4
1201775,01,3,1,1,1,1,1,1,3,1,,129,01072,093,U,1,4
1201775,03,3,1,1,1,1,1,1,2,1,,129,01072,093,U,1,4
1201775,05,2,1,1,1,1,1,2,2,1,,129,01072,093,U,1,4
1201836,01,3,1,1,1,1,1,1,2,1,,108,01073,093,U,1,4
1201872,02,3,1,1,1,1,1,2,2,1,,61,01074,093,U,1,4
1201872,03,3,1,1,1,1,1,1,5,1,,61,01074,093,U,1,4
1201905,05,3,1,2,1,1,1,2,2,1,,38,01075,093,U,1,4
1201905,03,3,1,1,1,1,1,1,4,1,,38,01075,093,U,1,4
1201905,02,3,1,1,1,1,1,2,2,1,,38,01075,093,U,1,4
1201905,01,3,1,1,1,1,1,1,4,1,,38,01075,093,U,1,4
1202018,04,2,1,1,1,1,1,1,3,1,,32,01076,093,U,1,4
1202018,05,3,1,1,1,1,1,1,3,1,,32,01076,093,U,1,4
1202018,03,3,1,1,1,1,1,1,3,1,,32,01076,093,U,1,4
1202138,02,2,1,1,1,1,1,1,6,1,,3266,01077,091,U,1,2
1202138,04,3,1,1,1,1,1,2,1,1,,3266,01077,091,U,1,2
1202138,03,2,1,1,1,1,1,2,15,2,2,3266,01077,091,U,1,2
1202138,01,2,1,1,1,1,2,2,8,2,2,3266,01077,091,U,1,2
1202138,05,3,1,1,1,1,2,2,2,1,,3266,01077,091,U,1,2
1202162,03,2,1,1,1,1,1,2,18,2,5,2689,01078,091,U,1,2
1202162,04,3,1,1,1,1,1,1,5,1,,2689,01078,091,U,1,2
1202162,01,3,1,1,1,1,2,1,1,1,,2689,01078,091,U,1,2
1202162,02,3,1,1,1,1,1,1,3,1,,2689,01078,091,U,1,2
1202184,03,2,2,1,1,1,1,2,5,1,,1868,01079,090,U,1,1
1202184,02,2,2,1,1,1,1,1,4,1,,1868,01079,090,U,1,1
1202184,05,1,2,1,1,1,1,2,5,1,,1868,01079,090,U,1,1
1202184,04,2,2,1,1,1,1,2,7,1,,1868,01079,090,U,1,1
1202193,02,2,1,1,1,1,1,1,3,1,,694,01080,092,U,1,3
1202193,01,2,2,1,1,1,1,2,5,2,3,694,01080,092,U,1,3
1202193,03,2,2,1,1,1,1,2,2,1,,694,01080,092,U,1,3
1202193,04,2,1,1,1,1,2,1,5,1,,694,01080,092,U,1,3
1202216,03,2,1,1,1,2,2,2,1,1,,758,01081,092,U,1,3
1202216,01,2,1,1,1,1,1,1,3,1,,758,01081,092,U,1,3
1202216,05,3,1,1,1,1,1,2,2,1,,758,01081,092,U,1,3
1202216,04,2,1,1,1,1,1,2,5,1,,758,01081,092,U,1,3
1202216,02,3,1,1,1,1,2,2,2,1,,758,01081,092,U,1,3
1202241,03,2,1,1,1,2,1,2,4,1,,782,01082,092,U,1,3
1202241,05,2,1,1,1,1,1,1,3,1,,782,01082,092,U,1,3
1202241,04,2,1,1,1,1,1,2,2,1,,782,01082,092,U,1,3
1202241,02,3,1,1,1,1,2,1,1,1,,782,01082,092,U,1,3
1202263,04,3,1,1,1,1,1,1,5,1,,3438,01083,091,U,1,2
1202263,02,3,1,1,1,2,2,2,1,1,,3438,01083,091,U,1,2
1202263,01,2,1,1,1,1,1,1,2,1,,3438,01083,091,U,1,2
1202263,03,2,1,1,1,1,1,2,3,1,,3438,01083,091,U,1,2
1202263,05,2,1,1,1,1,1,1,6,1,,3438,01083,091,U,1,2
1202321,03,3,1,1,1,1,1,1,3,1,,373,01084,092,U,1,3
1202321,02,3,1,1,1,1,1,1,4,1,,373,01084,092,U,1,3
1202321,04,3,1,1,1,1,1,2,2,1,,373,01084,092,U,1,3
1202321,01,3,1,1,1,1,1,2,1,1,,373,01084,092,U,1,3
1202448,02,3,1,1,1,1,1,2,4,1,,806,01085,092,U,1,3
1202448,03,3,1,1,1,1,1,1,7,2,2,806,01085,092,U,1,3
1202448,05,3,1,1,1,1,1,1,6,1,,806,01085,092,U,1,3
1202448,01,3,1,1,1,1,2,2,4,1,,806,01085,092,U,1,3
1202576,03,3,1,1,1,1,1,2,2,1,,571,01086,092,U,1,3
1202576,05,2,1,1,2,2,2,2,1,1,,571,01086,092,U,1,3
1202576,01,3,1,1,1,1,1,2,4,1,,571,01086,092,U,1,3
1202576,04,2,2,1,1,1,2,2,2,1,,571,01086,092,U,1,3
1202578,05,3,1,1,1,1,1,1,3,1,,639,01087,092,U,1,3
1202578,01,3,1,1,1,1,1,2,5,1,,639,01087,092,U,1,3
1202578,02,3,1,1,1,1,2,1,4,1,,639,01087,092,U,1,3
1202578,03,2,4,1,1,2,2,2,1,1,,639,01087,092,U,1,3
1202578,04,3,1,1,1,1,1,1,3,1,,639,01087,092,U,1,3
1202675,02,2,1,1,1,1,1,1,4,1,,492,01088,092,U,1,3
1202675,04,2,1,1,1,1,2,2,1,1,,492,01088,092,U,1,3
1202675,05,3,1,1,1,1,1,1,4,1,,492,01088,092,U,1,3
1202675,03,2,1,1,1,1,1,1,5,1,,492,01088,092,U,1,3
1202723,01,3,1,2,1,1,1,1,4,1,,429,01089,092,U,1,3
1202723,04,2,2,1,1,1,2,2,3,1,,429,01089,092,U,1,3
1202723,05,3,1,1,1,2,2,2,1,1,,429,01089,092,U,1,3
1202723,03,3,1,2,1,1,1,1,4,1,,429,01089,092,U,1,3
1202829,03,2,1,1,1,1,1,1,3,1,,2071,01090,091,U,1,2
1202829,05,3,1,1,1,1,2,2,1,1,,2071,01090,091,U,1,2
1202829,04,3,1,1,1,1,1,2,3,1,,2071,01090,091,U,1,2
1202829,02,2,2,1,1,1,1,2,1,1,,2071,01090,091,U,1,2
1202829,01,3,1,1,1,1,1,1,5,1,,2071,01090,091,U,1,2
1202851,01,2,1,1,1,1,1,1,3,1,,2308,01091,091,U,1,2
1202851,04,3,1,1,1,1,1,1,4,1,,2308,01091,091,U,1,2
1202851,02,2,1,1,1,1,1,2,2,1,,2308,01091,091,U,1,2
1202851,03,1,1,1,1,2,2,2,4,1,,2308,01091,091,U,1,2
1202943,05,3,1,1,1,1,1,1,2,1,,2179,01092,090,U,1,1
1202943,01,3,1,1,1,1,2,1,2,1,,2179,01092,090,U,1,1
1202943,02,3,1,1,1,1,1,2,3,1,,2179,01092,090,U,1,1
1203167,04,3,1,1,1,1,1,2,3,1,,2398,01093,087,U,2,2
1203167,05,2,1,1,1,1,1,2,1,1,,2398,01093,087,U,2,2
1203167,06,2,2,1,1,2,2,2,1,1,,2398,01093,087,U,2,2
1203167,08,2,1,1,1,1,1,1,6,1,,2398,01093,087,U,2,2
1203167,09,2,1,1,1,1,2,2,3,1,,2398,01093,087,U,2,2
1203167,11,2,5,1,1,1,1,2,2,1,,2398,01093,087,U,2,2
1203167,12,2,2,1,1,1,1,2,3,1,,2398,01093,087,U,2,2
1203167,13,2,2,1,1,1,1,2,4,1,,2398,01093,087,U,2,2
1203167,14,2,2,1,1,1,1,2,4,1,,2398,01093,087,U,2,2
1203167,15,2,1,1,1,1,2,1,3,1,,2398,01093,087,U,2,2
1203167,07,2,2,1,1,1,2,2,7,1,,2398,01093,087,U,2,2
1203167,16,2,2,1,1,1,1,2,3,1,,2398,01093,087,U,2,2
1203167,17,2,2,2,1,2,2,2,1,1,,2398,01093,087,U,2,2
1203167,18,2,2,1,1,1,1,2,3,1,,2398,01093,087,U,2,2
1203167,19,3,1,1,1,1,1,1,5,1,,2398,01093,087,U,2,2
1203167,10,2,1,1,1,1,2,2,1,1,,2398,01093,087,U,2,2
1203167,01,3,1,1,1,1,1,1,3,1,,2398,01093,087,U,2,2
1203167,02,2,1,1,1,1,1,2,3,1,,2398,01093,087,U,2,2
1203167,03,2,2,1,1,1,2,2,2,1,,2398,01093,087,U,2,2
1203291,05,1,6,1,1,1,1,2,5,1,,2349,01094,087,U,2,1
1203291,12,2,6,3,1,1,2,2,2,1,,2349,01094,087,U,2,1
1203291,02,2,4,2,1,2,2,2,2,1,,2349,01094,087,U,2,1
1203291,01,2,2,5,1,1,2,2,3,1,,2349,01094,087,U,2,1
1203291,10,2,2,2,1,1,2,2,5,1,,2349,01094,087,U,2,1
1203291,18,2,6,2,1,1,2,2,3,1,,2349,01094,087,U,2,1
1203291,20,2,1,1,1,1,1,1,6,1,,2349,01094,087,U,2,1
1203291,17,2,6,5,1,2,2,2,4,1,,2349,01094,087,U,2,1
1203291,08,2,6,5,1,1,2,2,2,1,,2349,01094,087,U,2,1
1203291,06,2,2,5,1,2,2,2,11,1,,2349,01094,087,U,2,1
1203291,07,2,2,5,1,1,2,2,5,1,,2349,01094,087,U,2,1
1203291,16,1,4,5,1,2,2,2,2,1,,2349,01094,087,U,2,1
1203291,04,1,2,5,1,2,2,2,2,1,,2349,01094,087,U,2,1
1203291,11,1,6,5,1,1,2,2,3,1,,2349,01094,087,U,2,1
1203291,09,2,2,1,1,1,2,2,6,1,,2349,01094,087,U,2,1
1203291,19,2,6,5,1,2,2,2,4,1,,2349,01094,087,U,2,1
1203291,15,2,1,1,1,1,2,1,8,1,,2349,01094,087,U,2,1
1203291,14,1,1,1,1,2,2,2,8,1,,2349,01094,087,U,2,1
1203291,13,2,2,1,1,1,2,2,6,1,,2349,01094,087,U,2,1
1203291,03,2,6,5,1,1,2,2,4,1,,2349,01094,087,U,2,1
1203301,20,2,2,1,1,2,2,2,1,1,,2379,01095,087,U,2,2
1203301,17,2,1,1,1,1,2,2,1,1,,2379,01095,087,U,2,2
1203301,16,3,1,1,1,1,2,2,3,1,,2379,01095,087,U,2,2
1203301,19,1,1,1,1,1,2,2,2,1,,2379,01095,087,U,2,2
1203301,15,2,1,1,1,1,1,2,3,1,,2379,01095,087,U,2,2
1203301,14,1,1,1,1,2,2,2,4,1,,2379,01095,087,U,2,2
1203301,09,2,1,1,1,1,2,2,4,1,,2379,01095,087,U,2,2
1203301,10,2,1,1,1,2,2,2,1,1,,2379,01095,087,U,2,2
1203301,08,2,2,1,1,1,1,2,1,1,,2379,01095,087,U,2,2
1203301,07,2,2,1,1,2,2,2,1,1,,2379,01095,087,U,2,2
1203301,03,2,1,1,1,1,2,2,3,1,,2379,01095,087,U,2,2
1203301,18,2,1,1,1,1,1,2,3,1,,2379,01095,087,U,2,2
1203301,01,2,1,1,1,1,1,2,2,1,,2379,01095,087,U,2,2
1203301,02,2,1,1,1,1,1,1,4,1,,2379,01095,087,U,2,2
1203301,13,2,2,1,1,1,1,2,4,1,,2379,01095,087,U,2,2
1203301,12,2,2,1,1,1,1,2,2,1,,2379,01095,087,U,2,2
1203301,06,2,1,1,1,1,1,2,2,1,,2379,01095,087,U,2,2
1203301,05,2,1,1,1,1,2,2,1,1,,2379,01095,087,U,2,2
1203301,04,2,1,1,1,1,1,1,3,1,,2379,01095,087,U,2,2
1203686,08,2,3,2,1,1,1,2,5,1,,1524,01096,088,U,3,1
1203686,06,3,2,2,1,1,1,1,2,1,,1524,01096,088,U,3,1
1203686,01,2,2,2,1,1,1,2,4,1,,1524,01096,088,U,3,1
1203686,02,2,2,2,1,1,2,2,4,1,,1524,01096,088,U,3,1
1203686,03,1,2,2,1,1,1,2,5,1,,1524,01096,088,U,3,1
1203686,09,2,2,2,1,1,1,2,5,1,,1524,01096,088,U,3,1
1203686,10,1,5,2,1,2,2,2,4,1,,1524,01096,088,U,3,1
1203686,11,2,2,2,1,2,2,2,7,1,,1524,01096,088,U,3,1
1203686,12,2,2,2,1,1,1,2,9,1,,1524,01096,088,U,3,1
1203686,13,2,2,2,1,1,2,2,5,1,,1524,01096,088,U,3,1
1203686,14,2,2,5,1,2,2,2,3,1,,1524,01096,088,U,3,1
1203686,15,2,2,5,1,2,2,2,8,1,,1524,01096,088,U,3,1
1203686,16,1,2,2,1,2,2,2,5,1,,1524,01096,088,U,3,1
1203686,18,2,6,5,1,2,2,2,12,1,,1524,01096,088,U,3,1
1203686,19,2,2,2,1,1,1,2,4,1,,1524,01096,088,U,3,1
1203686,20,2,3,2,1,1,1,2,4,1,,1524,01096,088,U,3,1
1203686,04,2,3,5,1,1,2,2,1,1,,1524,01096,088,U,3,1
1203686,05,2,3,2,1,2,2,2,2,1,,1524,01096,088,U,3,1
1203686,07,2,3,5,1,2,2,2,4,1,,1524,01096,088,U,3,1
1203957,14,2,2,1,1,2,1,2,3,1,,1132,01097,088,U,3,1
1203957,03,2,1,2,1,1,1,1,4,1,,1132,01097,088,U,3,1
1203957,04,2,1,2,1,1,2,2,2,1,,1132,01097,088,U,3,1
1203957,11,2,2,2,1,1,2,2,1,1,,1132,01097,088,U,3,1
1203957,12,2,1,2,1,1,2,1,2,1,,1132,01097,088,U,3,1
1203957,13,3,1,2,1,1,1,2,3,1,,1132,01097,088,U,3,1
1203957,15,2,6,2,1,1,1,2,5,2,2,1132,01097,088,U,3,1
1203957,16,2,6,2,1,1,1,2,3,1,,1132,01097,088,U,3,1
1203957,17,2,6,5,1,2,2,2,1,1,,1132,01097,088,U,3,1
1203957,18,2,6,2,1,1,1,2,4,1,,1132,01097,088,U,3,1
1203957,19,2,6,2,1,1,1,2,6,1,,1132,01097,088,U,3,1
1203957,20,3,6,2,1,1,1,1,7,1,,1132,01097,088,U,3,1
1203957,01,2,6,2,1,1,2,2,1,1,,1132,01097,088,U,3,1
1203957,02,2,6,2,1,1,2,1,1,1,,1132,01097,088,U,3,1
1203957,05,3,1,1,1,1,1,2,4,1,,1132,01097,088,U,3,1
1203957,06,2,6,2,1,1,2,2,2,1,,1132,01097,088,U,3,1
1203957,07,2,6,2,1,1,2,2,1,1,,1132,01097,088,U,3,1
1203957,08,2,2,2,1,1,2,2,1,1,,1132,01097,088,U,3,1
1203957,09,2,2,1,1,1,1,2,4,1,,1132,01097,088,U,3,1
1204031,09,2,2,1,1,1,2,2,6,1,,1038,01098,088,U,3,1
1204031,14,2,2,1,1,1,1,2,6,1,,1038,01098,088,U,3,1
1204031,12,2,2,1,1,1,1,1,3,1,,1038,01098,088,U,3,1
1204031,13,3,2,1,1,1,1,2,4,1,,1038,01098,088,U,3,1
1204031,19,2,2,2,1,1,1,2,8,1,,1038,01098,088,U,3,1
1204031,20,1,2,3,1,1,2,2,2,1,,1038,01098,088,U,3,1
1204031,07,2,2,1,1,1,1,2,3,1,,1038,01098,088,U,3,1
1204031,08,2,1,1,1,2,2,2,2,1,,1038,01098,088,U,3,1
1204031,16,2,1,1,1,1,1,2,4,1,,1038,01098,088,U,3,1
1204031,18,2,2,1,1,1,2,2,12,1,,1038,01098,088,U,3,1
1204031,10,2,2,1,1,1,2,2,2,1,,1038,01098,088,U,3,1
1204031,01,2,2,1,1,1,2,1,3,1,,1038,01098,088,U,3,1
1204031,02,2,1,1,1,1,1,2,4,1,,1038,01098,088,U,3,1
1204031,03,2,2,1,1,1,1,2,6,1,,1038,01098,088,U,3,1
1204031,04,2,2,1,1,1,1,2,5,1,,1038,01098,088,U,3,1
1204031,05,2,1,1,1,1,1,2,1,1,,1038,01098,088,U,3,1
1204031,06,2,2,1,1,1,2,2,5,1,,1038,01098,088,U,3,1
1204031,11,2,2,1,1,1,2,1,2,1,,1038,01098,088,U,3,1
1204136,19,2,1,1,1,1,1,1,5,1,,2180,01099,087,U,3,2
1204136,09,2,1,1,1,1,1,2,3,1,,2180,01099,087,U,3,2
1204136,10,2,1,1,1,1,1,2,4,1,,2180,01099,087,U,3,2
1204136,11,3,1,1,1,1,1,1,3,1,,2180,01099,087,U,3,2
1204136,03,2,2,1,1,1,1,2,4,1,,2180,01099,087,U,3,2
1204136,20,2,2,1,1,1,1,2,4,1,,2180,01099,087,U,3,2
1204136,02,2,2,1,1,2,2,1,7,1,,2180,01099,087,U,3,2
1204136,05,2,2,1,1,1,2,2,4,1,,2180,01099,087,U,3,2
1204136,06,2,2,1,1,1,2,2,4,1,,2180,01099,087,U,3,2
1204136,08,1,2,1,1,2,2,2,10,1,,2180,01099,087,U,3,2
1204136,17,2,2,1,1,1,2,2,5,1,,2180,01099,087,U,3,2
1204136,13,2,2,1,1,1,1,1,3,1,,2180,01099,087,U,3,2
1204136,14,2,1,1,1,1,1,2,4,1,,2180,01099,087,U,3,2
1204136,15,2,1,1,1,1,2,2,5,1,,2180,01099,087,U,3,2
1204136,16,3,1,1,1,1,1,2,10,1,,2180,01099,087,U,3,2
1204136,18,2,2,1,1,1,2,2,3,1,,2180,01099,087,U,3,2
1204471,16,2,1,1,1,1,2,2,3,1,,1141,01100,088,U,3,1
1204471,01,3,1,1,1,1,2,2,1,1,,1141,01100,088,U,3,1
1204471,09,2,1,1,1,1,2,1,5,1,,1141,01100,088,U,3,1
1204471,08,2,1,1,1,1,2,2,7,1,,1141,01100,088,U,3,1
1204471,07,2,1,1,1,2,2,2,1,1,,1141,01100,088,U,3,1
1204471,03,2,1,1,1,1,1,1,2,1,,1141,01100,088,U,3,1
1204471,02,3,1,1,1,1,1,1,2,1,,1141,01100,088,U,3,1
1204471,05,2,2,1,1,1,2,2,4,1,,1141,01100,088,U,3,1
1204471,13,2,2,2,1,2,2,2,5,2,2,1141,01100,088,U,3,1
1204471,10,2,2,2,1,1,1,2,3,1,,1141,01100,088,U,3,1
1204471,06,2,1,1,1,1,2,2,4,1,,1141,01100,088,U,3,1
1204471,12,1,2,2,1,2,2,2,4,1,,1141,01100,088,U,3,1
1204471,18,2,2,2,1,1,2,2,7,2,2,1141,01100,088,U,3,1
1204471,14,2,2,2,1,2,2,2,1,1,,1141,01100,088,U,3,1
1204471,15,1,2,5,1,1,2,2,7,1,,1141,01100,088,U,3,1
1204471,19,1,6,2,1,2,2,2,3,1,,1141,01100,088,U,3,1
1204471,20,2,6,1,1,1,2,2,4,1,,1141,01100,088,U,3,1
1204471,17,2,1,2,1,1,2,2,5,1,,1141,01100,088,U,3,1
1204471,11,1,1,1,1,2,2,2,1,1,,1141,01100,088,U,3,1
1204791,19,2,2,1,1,2,2,2,1,1,,1334,01101,088,U,3,1
1204791,17,2,4,5,1,2,2,2,2,1,,1334,01101,088,U,3,1
1204791,16,2,2,1,1,1,1,2,6,1,,1334,01101,088,U,3,1
1204791,11,2,1,1,1,1,1,2,4,1,,1334,01101,088,U,3,1
1204791,20,3,2,1,1,1,2,2,1,1,,1334,01101,088,U,3,1
1204791,08,2,1,1,1,1,2,1,7,1,,1334,01101,088,U,3,1
1204791,06,2,2,1,1,2,2,2,1,1,,1334,01101,088,U,3,1
1204791,02,2,2,1,1,1,2,2,1,1,,1334,01101,088,U,3,1
